course_id,course_title,is_paid,price,num_subscribers,num_reviews,course_level,subject,date_published
81064,Easy Forex and Futures Trading,True,100,218,5,All,Business Finance,2013-12-31 01:22:44+00:00
364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,True,20,50,18,Introductory,Business Finance,2014-12-16 03:10:02+00:00
119276,Aprende a hacer paper trading (simulación) con Ninja Trader,True,25,148,3,Introductory,Business Finance,2013-11-15 17:53:03+00:00
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,True,80,74,4,Introductory,Business Finance,2017-03-29 00:06:21+00:00
616564,entiende la contabilidad y consigue un aumento de salario,True,20,260,18,Introductory,Business Finance,2015-09-23 15:25:09+00:00
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,True,95,299,5,All,Business Finance,2015-11-12 00:51:16+00:00
1264512,Trading Forex  - L'analyse des volumes,True,70,4,3,All,Business Finance,2017-06-29 21:32:21+00:00
499504,Disminuye deudas en tu hogar en menos de 30 días,True,20,65,3,Introductory,Business Finance,2015-05-19 22:25:23+00:00
903326,CPA 10 COMPLETO,True,25,101,25,All,Business Finance,2016-08-10 23:07:28+00:00
412108,Trading Intradiario basado en Precio y Volumen,True,40,92,15,Intermediate,Business Finance,2015-02-18 23:28:01+00:00
865630,Aprenda Cálculo Financeiro de Forma Simples,True,20,76,14,All,Business Finance,2016-06-02 18:09:38+00:00
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,True,20,14,4,Introductory,Business Finance,2017-05-10 23:37:44+00:00
1180960,Estruturação Financeira,True,45,18,3,All,Business Finance,2017-05-08 02:40:04+00:00
660846,Five steps to becoming a winner in stock investing,True,20,21,1,All,Business Finance,2015-11-06 19:05:01+00:00
829206,Financial Accounting Plus Excel and SAP Crash Course.,True,20,18,2,Introductory,Business Finance,2016-05-23 17:03:43+00:00
385604,Introduction to Financial Consolidation under IFRS,True,25,21,3,All,Business Finance,2016-12-05 14:18:39+00:00
302468,How to read a Profit & Loss Account and Balance Sheet,True,20,49,10,All,Business Finance,2014-09-22 04:05:52+00:00
331600,Learn Bookkeeping From Scratch,True,20,168,2,All,Business Finance,2014-11-05 21:43:45+00:00
557436,ACCA MA1 Management Information,True,50,16,1,Introductory,Business Finance,2015-08-24 23:33:21+00:00
1162656,Introduction to Bitcoin for Beginners,True,20,2,1,Introductory,Business Finance,2017-04-28 00:03:47+00:00
389834,Stock Trading: Ultimate Guide to swing trading stocks,True,200,336,6,All,Business Finance,2016-10-25 16:11:24+00:00
304414,Bookkeeping Systems,True,20,20,1,All,Business Finance,2014-09-22 05:16:06+00:00
55136,Precious Metal Equities,True,20,28,1,All,Business Finance,2013-05-26 14:14:33+00:00
619792,Start Now: A Rescue Plan for Retirement Late Savers,True,150,11,1,All,Business Finance,2016-11-19 03:30:03+00:00
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,True,20,11,1,Intermediate,Business Finance,2015-05-20 00:00:42+00:00
688244,How I Make Money Writing About Stocks Online,True,195,360,24,Introductory,Business Finance,2015-12-18 02:55:11+00:00
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,True,20,1189,13,All,Business Finance,2016-04-01 15:56:38+00:00
114518,Improve Your Financial Literacy,False,0,9995,96,All,Business Finance,2014-02-10 03:50:00+00:00
1050168,Forex Trading : Power Of Moving Averages,True,200,100,24,All,Business Finance,2017-01-02 15:18:21+00:00
666910,Demystifying Your Personal Tax Return,False,0,3426,27,Introductory,Business Finance,2015-11-25 18:02:44+00:00
158830,Samuel and Co Trading - Stock & Forex Trading,True,50,592,109,All,Business Finance,2014-02-10 18:12:06+00:00
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,True,95,1222,14,All,Business Finance,2015-10-07 17:25:18+00:00
192576,Certificate Program In Management Accounting,True,50,1532,7,All,Business Finance,2014-04-24 09:48:19+00:00
662450,How I Trade Forex Successfully,False,0,5768,109,All,Business Finance,2015-11-13 17:28:16+00:00
312834,Professional Trading With Institutional Supply & Demand,True,200,343,84,All,Business Finance,2014-11-24 10:19:35+00:00
44319,Master Calendar Spreads with this live trade on Gold (GLD),True,60,540,44,Advanced,Business Finance,2013-03-02 14:03:59+00:00
174800,Accounting 101: Guide to Business Accounting,True,50,2031,15,Introductory,Business Finance,2014-04-21 16:23:37+00:00
1179546,An Introduction to Financial Markets on Wall Street,True,30,7,1,All,Business Finance,2017-04-28 00:08:38+00:00
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,True,200,4,1,Introductory,Business Finance,2017-06-28 15:09:21+00:00
1149564,The Forex Pivot Points Trading Strategy,True,20,21,2,All,Business Finance,2017-03-22 22:57:34+00:00
79364,Your Business by the Numbers,True,25,29,2,All,Business Finance,2013-09-26 14:16:35+00:00
917172,Forex - Trade Gartley with Precision - Complete Strategy,True,20,50,1,All,Business Finance,2016-07-29 16:49:37+00:00
1276364,Bitcoin & Ethereum Course (2 Course Bundle),True,200,1,0,All,Business Finance,2017-07-05 19:06:26+00:00
1237912,Create Trading Robot Without Coding Skills!,True,145,5,0,All,Business Finance,2017-06-16 05:29:13+00:00
531710,Accounting and the Triple Bottom Line,True,30,6,2,Intermediate,Business Finance,2015-07-10 00:16:42+00:00
1021760,MQL5 - Beginner To Expert,True,45,16,1,Introductory,Business Finance,2017-04-06 21:39:23+00:00
193916,How to be A High Performance Insurance Broker Part 2,True,40,70,3,All,Business Finance,2014-04-06 16:50:18+00:00
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",True,20,110,1,All,Business Finance,2013-08-12 13:54:47+00:00
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,True,20,7,3,Introductory,Business Finance,2017-02-13 23:21:49+00:00
834606,Trading News Using Binary Options,True,145,1186,16,All,Business Finance,2016-05-11 18:15:50+00:00
629060,Trading Trends in ANY Market,True,30,632,49,All,Business Finance,2015-10-04 18:43:16+00:00
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,True,50,1237,54,Introductory,Business Finance,2016-02-04 17:03:14+00:00
975414,Contango VXX - ETF Options Trading - Double Your Investment,True,200,513,20,All,Business Finance,2016-10-06 15:10:38+00:00
112296,Mergers and Acquisitions M&A Essentials You Need to Know,True,95,4103,19,Introductory,Business Finance,2013-11-13 11:08:51+00:00
536166,TRADING MARKET MAP,True,45,1489,32,All,Business Finance,2015-07-01 16:25:45+00:00
718338,How To Confidently Join The Bitcoin Revolution,True,45,547,98,Introductory,Business Finance,2016-01-14 23:03:31+00:00
996612,High Probability Trading Across Any Market: Stocks & Forex,True,95,353,27,All,Business Finance,2016-12-01 17:36:07+00:00
941120,Option Trading for Rookies: Make & Manage Profitable Trades,True,95,507,19,All,Business Finance,2016-09-02 22:19:00+00:00
498488,Your First Successful Forex Trades - With Case Studies,True,200,1079,34,All,Business Finance,2015-05-26 20:48:48+00:00
364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,True,180,3667,4,All,Business Finance,2014-12-06 16:34:03+00:00
600316,"High-Frequency Trading #1: Basics, History & Strategies",True,50,2222,24,All,Business Finance,2015-09-28 18:51:08+00:00
1136912,Financial Accounting - The Ultimate Beginner Course,True,100,9,2,Introductory,Business Finance,2017-04-06 00:39:12+00:00
239416,Level 1 2014 CFA® Program – Derivatives,True,40,225,2,All,Business Finance,2014-09-03 07:58:05+00:00
722274,The Complete Investing Guide: How to Beat Wall Street,True,50,13,3,All,Business Finance,2016-06-14 19:11:45+00:00
201942,"Bitcoins - Past, Present, Future",True,20,373,3,Introductory,Business Finance,2014-04-23 02:27:31+00:00
355798,Learn Accounting by Specific Examples - Part 1,True,50,306,0,All,Business Finance,2014-11-28 05:56:37+00:00
702800,Forex: Presentation and  Analysis (Fundamental & Technical),True,50,14,3,Introductory,Business Finance,2016-01-16 02:52:22+00:00
425126,Year-end QuickBooks Procedures,True,20,51,2,Introductory,Business Finance,2015-02-19 22:08:53+00:00
1013838,Price Action Gap Trading Strategies,True,20,13,2,Intermediate,Business Finance,2016-12-31 02:59:33+00:00
867682,How to start a successful career in finance?,False,0,1318,7,All,Business Finance,2016-08-24 18:29:34+00:00
239268,Level 1 2014 CFA® Program – Equity Investments,True,40,347,0,All,Business Finance,2015-01-30 08:19:51+00:00
361286,Wealth Management,True,30,274,1,All,Business Finance,2014-12-17 14:24:15+00:00
1036456,Basics of Private Equity,True,60,9,2,Intermediate,Business Finance,2017-05-09 22:19:30+00:00
617976,Curso Completo del Mercado FOREX,True,200,359,86,All,Business Finance,2015-11-18 00:08:44+00:00
196620,Como Investir em Ações para Iniciantes,False,0,6024,890,All,Business Finance,2014-04-11 22:03:10+00:00
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,True,130,315,49,All,Business Finance,2016-01-22 18:47:07+00:00
639126,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,True,35,280,40,All,Business Finance,2015-11-10 00:22:05+00:00
53211,Matemática Financeira de um jeito fácil,True,95,401,67,All,Business Finance,2013-07-23 20:45:33+00:00
212952,ビットコイン生態系｜既存通貨が主役をやめる日,True,20,701,55,Introductory,Business Finance,2014-06-23 02:24:31+00:00
1151398,Trading Forex - Trader avec les figures harmoniques,True,90,57,11,Introductory,Business Finance,2017-03-31 22:44:53+00:00
1016420,Введение в Финансовую Инженерию,True,50,205,20,Introductory,Business Finance,2016-11-20 22:34:45+00:00
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,True,35,62,10,All,Business Finance,2017-04-25 07:06:14+00:00
881778,資産運用の基礎を学ぶファイナンス入門,True,20,114,13,Introductory,Business Finance,2016-07-07 18:16:41+00:00
173462,Aprende a invertir y deja que tu dinero trabaje para ti,True,145,789,68,All,Business Finance,2014-03-03 09:52:27+00:00
648174,Buchführung lernen leicht gemacht,True,40,446,39,Introductory,Business Finance,2016-06-13 19:07:19+00:00
517466,Day Trading: High ROI Day Trading ,True,150,17,2,Intermediate,Business Finance,2015-07-29 19:08:33+00:00
304422,Flow Management and Forecasting,True,20,16,2,All,Business Finance,2014-09-22 04:57:47+00:00
177214,An Introduction to Management of Portfolios (MoP),True,20,117,15,Introductory,Business Finance,2014-03-06 09:12:15+00:00
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,True,20,147,4,All,Business Finance,2013-08-12 13:21:26+00:00
671548,Accounting Basics 101 for Understanding Business,True,20,7,2,All,Business Finance,2016-01-07 17:48:25+00:00
504620,Mortgage Acceleration,True,20,247,2,All,Business Finance,2015-08-21 18:36:25+00:00
98706,Stock Market for Beginners. Learn to trade,True,35,143,15,All,Business Finance,2013-10-03 17:44:22+00:00
364428,CFA Corporate Finance Level 1 (Part 1),True,180,621,1,All,Business Finance,2014-12-06 07:44:46+00:00
560472,Trading Tips from Hedge Fund Manager,True,50,6,2,All,Business Finance,2015-07-22 20:56:34+00:00
682986,Effective Debt Collection Strategies,True,40,5,2,Intermediate,Business Finance,2015-11-30 22:38:49+00:00
270844,IAS 1-Presentation of Financial Statements ,False,0,2674,81,All,Business Finance,2014-10-03 12:31:06+00:00
507600,Stock Trading Strategies Using a D.A.R.T.,True,20,227,3,All,Business Finance,2015-05-26 17:15:13+00:00
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,True,125,4480,12,Intermediate,Business Finance,2014-12-05 09:23:16+00:00
933394,The Complete Guide to Forex Trading,True,20,1329,12,All,Business Finance,2017-02-05 16:14:41+00:00
1090408,Learn How to Trade Binary Options Professionally,False,0,5144,169,All,Business Finance,2017-02-03 22:15:55+00:00
707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,True,50,2635,13,Introductory,Business Finance,2016-02-08 16:30:15+00:00
544176,Trading strategies with common sense technical analysis,True,75,1750,71,All,Business Finance,2015-07-19 17:41:41+00:00
392478,Startup Business: How To Raise Seed Capital,True,95,3360,12,All,Business Finance,2015-03-15 20:29:17+00:00
613422,Business Economics - Basics (College Level),True,50,3425,10,All,Business Finance,2015-09-16 18:29:12+00:00
316750,Technical Analysis 101: Master the Basics of Trading,True,95,2688,61,All,Business Finance,2015-05-13 22:54:25+00:00
884658,Investing in Stocks? Master The Art of Covered Calls Selling,True,80,1095,17,All,Business Finance,2016-07-28 00:32:48+00:00
735550,How to Trade Binary Options Effectively – All Levels,True,195,1680,39,All,Business Finance,2016-01-27 17:51:25+00:00
770486,Stock Market: The Zero Risk Way of Investing,True,25,2046,14,Introductory,Business Finance,2016-03-18 15:51:49+00:00
543212,Forex Trading using professional indicators by TOP traders,True,200,1699,40,All,Business Finance,2015-07-07 20:37:59+00:00
804298,Corporate Finance 101: Equity Valuation,True,50,1071,14,All,Business Finance,2016-03-29 19:40:05+00:00
707054,Trading Strategies: Find The Trading Strategy That Fits You,True,20,1037,3,All,Business Finance,2015-12-29 17:15:32+00:00
964828,Forex Trading - Learn An Effective Forex Trading Strategy,True,95,223,34,All,Business Finance,2016-12-14 22:45:02+00:00
298522,Navigate the 10-K and Other Financial Reports,True,40,653,55,All,Business Finance,2014-11-08 18:50:53+00:00
1196728,From 0 to 1: Investments and Portfolio Theory,True,50,230,0,Introductory,Business Finance,2017-05-01 23:42:52+00:00
255170,Bitcoin - The Complete Guide,True,20,2281,12,All,Business Finance,2014-07-04 00:45:03+00:00
40670,Professional Trader's Mindset - Complete Forex Course,True,50,4702,17,All,Business Finance,2013-06-07 17:07:48+00:00
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,True,25,366,45,All,Business Finance,2016-01-24 23:09:17+00:00
240256,Forex Breakout Profits: The Definitive Guide,True,25,521,60,All,Business Finance,2014-11-30 19:52:37+00:00
931626,Learn to Trade With Fibonacci Tools,True,30,252,45,Intermediate,Business Finance,2016-08-17 20:24:38+00:00
663022,"Investing Internationally into Real Estate, Stocks and Bonds",True,200,1101,14,All,Business Finance,2016-01-27 18:40:25+00:00
1196816,From 0 to 1: Bond Theory and Valuation,True,50,223,2,Introductory,Business Finance,2017-05-02 05:53:56+00:00
202290,Stock Market Mastery,True,20,135,2,All,Business Finance,2014-06-08 14:46:02+00:00
690546,UK Self Assessment Tax Return Filing Online,True,20,23,7,All,Business Finance,2015-12-07 18:36:33+00:00
560218,Introduction to Financial Statements,True,40,112,1,Introductory,Business Finance,2015-08-16 22:26:02+00:00
253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",False,0,2122,30,All,Business Finance,2014-10-03 12:29:41+00:00
420926,CFA® Level 1 2014 – Financial Reporting and Analysis,True,50,152,2,All,Business Finance,2015-02-26 08:48:32+00:00
382824,Investment Banking Operations : Securities Trade Life Cycle,True,30,267,9,All,Business Finance,2015-01-02 10:18:52+00:00
73046,CFA Level I Foundation Course: Introduction to Quants,True,50,155,4,Introductory,Business Finance,2013-08-05 16:03:22+00:00
73860,Financial Risk Manager (FRM) Certification: Level I,True,50,87,25,All,Business Finance,2013-10-26 12:54:58+00:00
191588,IAS 10 - Events After Reporting Date,False,0,2146,35,All,Business Finance,2014-05-07 12:48:04+00:00
665866,Investment Portfolio Analysis with Excel,True,50,154,7,All,Business Finance,2015-11-12 21:51:19+00:00
73068,Introduction to the CFA Program,False,0,4248,66,Introductory,Business Finance,2013-08-12 11:10:42+00:00
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,True,30,517,5,Introductory,Business Finance,2014-06-30 09:21:49+00:00
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,True,35,2638,140,All,Business Finance,2016-02-13 03:19:09+00:00
874312,Cashflow Management for Small Businesses: A How To Guide,True,25,2914,11,All,Business Finance,2016-06-13 14:39:21+00:00
373716,Forex Basics (Professional Course Level),True,20,6050,34,All,Business Finance,2014-12-19 08:49:47+00:00
1275790,Advanced Butterfly Spreads for Options Income Strategies,True,60,16,1,Advanced,Business Finance,2017-07-04 18:08:01+00:00
836926,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,True,50,3917,45,All,Business Finance,2016-05-03 18:23:01+00:00
1131122,IPO Fundamentals,True,20,1122,13,Introductory,Business Finance,2017-03-02 00:58:36+00:00
595258,Finance for Non-Finance: Learn Quick and Easy,True,20,4158,51,Introductory,Business Finance,2016-02-25 21:48:39+00:00
1269590,Advanced Options Trading Course,True,40,1252,2,Intermediate,Business Finance,2017-06-29 20:18:19+00:00
611420,Statistics - Measures of Dispersion for CA / CS / CFA exams,True,20,5108,9,All,Business Finance,2015-09-14 19:47:25+00:00
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,True,45,2981,23,Introductory,Business Finance,2016-10-09 19:33:35+00:00
1119920,Financial Ratios Using Excel,True,100,1223,14,Introductory,Business Finance,2017-03-07 23:10:03+00:00
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,True,50,7750,58,All,Business Finance,2014-07-17 08:02:54+00:00
207166,How to Copy the Best Traders on Etoro,True,90,564,9,All,Business Finance,2014-05-01 20:37:45+00:00
390472,How To Set Up A Limited Company In The UK,False,0,2075,69,Introductory,Business Finance,2015-04-20 23:31:47+00:00
575476,Forex trading made simple,True,100,45,4,All,Business Finance,2015-09-25 19:08:09+00:00
460652,Financial and Business Simulation with Microsoft Excel,True,20,44,5,Advanced,Business Finance,2015-03-29 22:10:23+00:00
157336,10.  Bonds and Bond Pricing,True,20,308,4,All,Business Finance,2014-02-11 18:11:55+00:00
65110,Professional Risk Manager (PRM) Certification: Level 3,True,50,55,5,All,Business Finance,2013-07-23 20:26:47+00:00
987682,Stocks: Quick Method to get started Investing,False,0,718,13,Introductory,Business Finance,2017-05-18 17:37:33+00:00
835212,The Fundamentals Of Finance For Non-Finance Professionals,True,40,206,3,All,Business Finance,2016-05-18 16:02:21+00:00
882276,Forex - Top Equity Management Strategy,True,20,18,4,All,Business Finance,2016-06-20 19:56:50+00:00
971110,The Truths about (in)secure Retirement,True,200,86,6,Intermediate,Business Finance,2016-10-03 18:42:18+00:00
414744,Learn How to File Taxes for Uber and Lyft Drivers,True,40,294,5,All,Business Finance,2015-02-12 06:17:10+00:00
537286,Learn the Basics of the Wave Principle:,True,30,27,4,Introductory,Business Finance,2015-07-02 00:12:02+00:00
1123226,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,True,195,375,10,All,Business Finance,2017-03-12 16:13:38+00:00
1170626,Start Trading Stocks Using Technical Analysis! Part 2,True,95,94,11,All,Business Finance,2017-05-23 00:20:02+00:00
1016996,Introduction to Corporate Finance (Mergers & Acquisitions),False,0,2080,83,Introductory,Business Finance,2017-02-28 16:14:06+00:00
1046992,Forex & Financial Market Trading Tutorial- Online Strategies,False,0,3137,30,All,Business Finance,2017-04-12 16:26:51+00:00
929526,Learn to trade Candlestick Patterns,True,20,155,23,Intermediate,Business Finance,2016-08-16 23:58:31+00:00
631276,High-Frequency Trading #2: Market Structure & Instruments,True,50,1732,11,All,Business Finance,2015-11-19 18:22:19+00:00
86558,The Art Of Financial Valuation With Certificate,True,20,3372,12,All,Business Finance,2013-09-29 23:52:54+00:00
615600,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,True,20,2185,3,All,Business Finance,2015-09-20 20:26:40+00:00
799434,"Economics:   Competition, Elasticity, a little Game Theory",True,50,1008,14,All,Business Finance,2016-04-12 15:12:18+00:00
1088656,Quantitative Trading Analysis with Python,True,50,256,17,All,Business Finance,2017-01-27 17:11:28+00:00
674354,Invest Like a Pro!,True,200,1173,22,Introductory,Business Finance,2015-12-29 18:56:44+00:00
1187758,Options Trading Essentials: The ULTIMATE Guides,False,0,1352,6,All,Business Finance,2017-04-24 21:59:20+00:00
548764,ACCA FA1 Recording Financial Transactions,True,50,49,8,Introductory,Business Finance,2015-07-14 23:01:39+00:00
410576,CFA® Level 1 2014 – Portfolio Management,True,40,124,2,All,Business Finance,2015-03-02 01:46:14+00:00
501384,Essentials Of Swing Trading Stocks,True,20,105,9,All,Business Finance,2015-06-03 18:00:18+00:00
59725,Small Business and Managerial Accounting Training Tutorial,True,20,117,3,Introductory,Business Finance,2013-06-19 17:52:07+00:00
47504,Use Crowdfunding Effectively With Indiegogo and Kickstarter,False,0,6533,32,All,Business Finance,2013-06-25 15:22:28+00:00
1257502,The Complete Litecoin Crypto Currency Bootcamp,True,20,7,3,All,Business Finance,2017-06-28 23:51:45+00:00
304426,Bank Reconciliation & VAT on Excel,True,20,30,5,All,Business Finance,2014-09-22 04:56:43+00:00
581598,Commodity Futures Day Trading Strategies,True,95,91,5,All,Business Finance,2015-08-28 23:47:29+00:00
328842,Learn to invest in the Stock Market,True,40,28,5,Introductory,Business Finance,2014-11-12 17:37:03+00:00
541824,FX Commodity Chart Trading Patterns for Success,True,50,83,10,All,Business Finance,2015-07-19 19:23:14+00:00
103144,Forex Elite Trading,True,85,623,7,All,Business Finance,2013-10-18 16:06:44+00:00
937150,How to Invest in Startups - Expert Reveals Winning Secrets.,False,0,1625,5,All,Business Finance,2016-08-29 14:24:43+00:00
1215926,Kickstarter success in 5 easy steps,True,20,0,0,All,Business Finance,2017-05-16 14:55:28+00:00
1035638,Understanding Financial Statements,True,25,0,0,All,Business Finance,2016-12-15 14:56:17+00:00
1249146,Planning and Executing a Financial Statement Audit,True,50,0,0,Intermediate,Business Finance,2017-06-29 23:18:51+00:00
1233894,The Latest Updates 2016 Financial Accounting Standards Board,True,50,1,0,Intermediate,Business Finance,2017-06-29 21:40:54+00:00
975910,How to achieve personal transformation,True,20,0,0,All,Business Finance,2016-12-22 00:28:07+00:00
1221942,Basic Bookkeeping,True,35,0,0,Introductory,Business Finance,2017-05-23 16:20:18+00:00
1169196,"Credit concepts and checklist for bankers, credit analyst",True,20,0,0,Introductory,Business Finance,2017-04-24 14:56:01+00:00
1271182,Practical Film Financing: Finding & Pitching Investors,True,100,0,0,Introductory,Business Finance,2017-07-05 21:46:55+00:00
1233302,Ratio Analysis for Financial Statements,True,50,0,0,Introductory,Business Finance,2017-07-03 21:39:57+00:00
1231958,60 Minutes to Fundamental Accounting Skills,True,75,0,0,Introductory,Business Finance,2017-06-28 21:55:29+00:00
42645,"Backspreads, Diagonals and Butterflies - Advanced Strategies",True,60,737,41,Advanced,Business Finance,2013-03-03 22:15:18+00:00
355622,Trade Forex 13 Patterns - Golden Ratios Secret Revealed,True,200,554,63,All,Business Finance,2015-01-10 13:49:22+00:00
514036,Crystal ball trading - foresee price with seasonal patterns,True,145,807,19,All,Business Finance,2015-06-14 22:08:54+00:00
45136,Weekly Options and study of Options expiration dynamics,True,60,779,56,Advanced,Business Finance,2013-03-08 12:22:12+00:00
371574,Cost Accounting Basics (Professional Course Level),True,20,1777,11,Introductory,Business Finance,2014-12-17 01:11:28+00:00
915964,Learn to Reliably Invest In The Stock Market,True,50,841,14,All,Business Finance,2016-07-29 15:06:31+00:00
1209556,Hedge Fund Trading Systems Part Two - Stocks & ETFs,True,200,56,10,Advanced,Business Finance,2017-05-16 22:22:15+00:00
412856,Stock Market Option Trading: How Sell Options For Premium,True,200,1909,8,Intermediate,Business Finance,2015-02-08 20:06:08+00:00
42651,Straddles and Strangles - Volatility moves in any direction,True,60,775,54,Advanced,Business Finance,2013-03-12 12:30:40+00:00
294914,Debt Collection Management: Get Paid On Time EVERY TIME!,True,20,1255,8,All,Business Finance,2015-01-27 07:50:28+00:00
219306,Learn about it,True,20,1193,24,All,Business Finance,2014-06-05 22:40:42+00:00
652768,Trading: Basics of Trading for Beginners,True,140,1309,4,Introductory,Business Finance,2015-11-11 01:30:17+00:00
42197,Options Spreads Bundle-  the heart of Options Trading,True,120,623,43,Intermediate,Business Finance,2013-02-19 15:04:46+00:00
936298,Trade the News in Forex: EA Robot Included,True,200,276,11,All,Business Finance,2016-08-30 02:40:52+00:00
885443,Investment Portfolio Analysis with R,True,50,314,38,All,Business Finance,2016-06-27 20:39:08+00:00
585208,Basics of Economics For Beginners A to Z - A Complete Course,True,170,1942,5,Introductory,Business Finance,2015-08-24 00:36:33+00:00
386922,Seeing the Big Picture: Understanding Financial Statements,True,50,885,69,All,Business Finance,2015-01-07 21:40:43+00:00
1023650,Financial Modeling for Professionals in 1 Day!,True,200,226,12,Intermediate,Business Finance,2016-12-05 16:33:34+00:00
676764,Create Your Own Automated Stock Trading Robot In EXCEL!,True,150,461,45,All,Business Finance,2015-12-09 18:35:24+00:00
696342,FOREX: From Zero To Hero,True,150,152,27,All,Business Finance,2017-02-07 05:21:14+00:00
41145,Learn Call Options and Put Options - Introduction to Options,True,60,1017,74,Introductory,Business Finance,2013-02-15 20:43:11+00:00
145220,1. Principles of Simple Interest ,True,20,1074,6,All,Business Finance,2014-01-13 20:43:46+00:00
868686,Double Entry Bookkeeping,True,50,440,17,Introductory,Business Finance,2016-06-15 18:23:18+00:00
745110,MQL5 Tutorial Bootcamp,True,20,978,7,Introductory,Business Finance,2016-01-29 00:11:42+00:00
745832,Succeed at Options Even If You Don't Know Where to Start,True,200,36,1,All,Business Finance,2017-04-17 18:00:13+00:00
43778,"Buying, Selling, and Storing Precious Metal",True,20,74,1,All,Business Finance,2013-02-27 03:38:36+00:00
19653,Accounting Skills for Managers,True,20,78,3,Introductory,Business Finance,2012-06-27 16:41:09+00:00
1013190,Analysis and Evaluation of Economic Feasibility of Projects,True,100,10,1,Intermediate,Business Finance,2016-12-19 14:47:22+00:00
824034,Technical Analysis: Understanding Price Action,True,45,39,6,All,Business Finance,2016-08-26 22:57:33+00:00
370440,Bitcoin For Beginners,True,50,37,3,Introductory,Business Finance,2014-12-29 18:54:54+00:00
312860,"IAS 16-Property,Plant and Equipment ",False,0,2166,38,All,Business Finance,2014-10-06 09:11:10+00:00
168358,Basel II,True,50,78,6,All,Business Finance,2014-03-06 07:16:03+00:00
721746,Forex Trading Plan,True,50,21,3,All,Business Finance,2016-02-13 05:53:11+00:00
885342,Financial Modeling 101,False,0,1086,37,Introductory,Business Finance,2016-12-19 23:43:54+00:00
811416,Learn Financial Modeling from Scratch - Part1,True,50,7,4,All,Business Finance,2016-04-06 18:00:04+00:00
35131,Introduction to Small Business Accounting Training Tutorial,True,25,168,9,Introductory,Business Finance,2013-01-09 02:57:25+00:00
570844,Learn Basic Concepts of Economics Step by Step - Complete,True,150,2801,6,All,Business Finance,2015-08-16 16:36:47+00:00
189996,Introduction to Digital Payments ,False,0,12217,351,Introductory,Business Finance,2014-04-29 05:49:43+00:00
716828,The Beginner's Guide to the Futures and Options Trading,False,0,6185,138,All,Business Finance,2016-01-18 19:47:54+00:00
702138,Bitcoin Investing: The Complete Buy & Hold Strategy,True,25,477,70,All,Business Finance,2016-01-10 21:59:30+00:00
130298,Financial Modeling in Excel for Startups,True,50,1334,86,Introductory,Business Finance,2014-01-05 03:44:26+00:00
709536,Learn to Trade Forex Naked Price Action Big Shadow Trade,False,0,5407,192,Intermediate,Business Finance,2016-01-25 04:08:41+00:00
706942,Forex Trading For Beginners ,False,0,9483,183,Introductory,Business Finance,2016-01-14 02:46:59+00:00
297762,Build a Trading Comps Valuation Model,True,50,1032,60,All,Business Finance,2014-10-01 18:49:52+00:00
614472,The Advanced Forex Course for Smart Traders,False,0,8236,144,All,Business Finance,2015-10-09 16:46:49+00:00
463834,Cost Accounting Overheads (Professional Course Level),True,20,2383,6,All,Business Finance,2015-03-31 21:55:21+00:00
934614,Beginners Guide to Stock Market Investing,False,0,3283,109,Introductory,Business Finance,2016-09-15 18:30:57+00:00
430968,Financial Management Capital Market Instruments,True,25,2650,5,Introductory,Business Finance,2015-02-24 14:30:21+00:00
305368,NPV and IRR Techniques for CA / CFA / CPA Exams,True,20,1551,5,Introductory,Business Finance,2014-09-22 14:30:17+00:00
179446,Commercial Credit Analysis,True,50,545,48,All,Business Finance,2014-03-12 12:26:44+00:00
443502,Essential Finance For Managers,True,25,663,10,All,Business Finance,2015-04-16 20:10:00+00:00
414246,Bitcoin for Accountants,False,0,3519,102,Introductory,Business Finance,2015-02-06 03:15:22+00:00
